transaction_id,merchant_id,amount,payment_method,channel,region,account_age_days,device_age_days,velocity_1h,velocity_24h,distance_km,ip_risk,failed_attempts_24h,chargeback_history,new_device,new_account,night_txn,fraud
TXN0002730,M0394,214.0,card,web,IN-TN,1160,971,2,8,25.7,0.1573,0,0,0,0,1,0
TXN0002731,M0245,275.2,upi,web,IN-WB,736,1411,4,11,95.9,0.3654,3,0,0,0,1,0
TXN0002732,M0326,187.39,card,android,IN-TN,319,145,1,6,97.8,0.2267,0,0,0,0,0,0
TXN0002733,M0032,312.66,card,android,IN-DL,633,1123,1,5,80.4,0.1438,1,0,0,0,0,0
TXN0002734,M0203,98.21,card,ios,IN-GJ,604,23,3,8,200.7,0.4309,0,0,0,0,1,0
TXN0002735,M0035,1641.96,card,android,IN-MH,436,1296,2,10,114.9,0.2993,1,0,0,0,0,0
TXN0002736,M0003,217.2,upi,ios,IN-UP,189,855,5,17,137.1,0.199,0,0,0,0,0,0
TXN0002737,M0226,3039.01,card,android,IN-DL,717,1123,2,9,144.4,0.3999,1,0,0,0,1,0
TXN0002738,M0286,1651.99,card,android,IN-WB,908,105,1,3,8.2,0.1266,2,0,0,0,1,0
TXN0002739,M0046,108.76,card,ios,IN-WB,1079,558,2,4,104.6,0.2518,0,1,0,0,0,0
TXN0002740,M0236,228.72,card,web,IN-KA,1107,374,1,7,132.2,0.4571,1,0,0,0,0,0
TXN0002741,M0095,259.44,card,ios,IN-UP,353,836,1,5,38.8,0.5342,3,0,0,0,0,0
TXN0002742,M0392,457.93,upi,api,IN-KA,262,805,2,6,66.9,0.3337,1,0,0,0,0,0
TXN0002743,M0116,205.25,upi,web,IN-TN,256,485,6,12,123.4,0.5006,2,0,0,0,0,1
TXN0002744,M0189,601.76,card,ios,IN-WB,1228,1264,3,6,19.1,0.3931,3,0,0,0,0,0
TXN0002745,M0124,31.0,upi,android,IN-TN,1242,40,1,3,69.2,0.1639,3,0,0,0,0,0
TXN0002746,M0030,97.81,upi,android,IN-GJ,926,322,3,8,2.5,0.3764,1,0,0,0,1,0
TXN0002747,M0191,148.72,upi,api,IN-TN,947,1324,6,16,173.9,0.2406,1,0,0,0,0,1
TXN0002748,M0228,92.42,card,android,IN-WB,1149,425,5,12,50.7,0.2407,4,0,0,0,0,1
TXN0002749,M0096,31.85,upi,web,IN-WB,634,437,1,8,20.5,0.3917,4,0,0,0,1,0
TXN0002750,M0312,435.64,card,android,IN-TN,1342,883,2,7,43.2,0.2677,0,0,0,0,0,0
TXN0002751,M0371,59.5,card,ios,IN-MH,1634,145,2,9,71.7,0.2694,1,0,0,0,1,0
TXN0002752,M0390,91.71,card,ios,IN-KA,428,1034,6,16,47.5,0.668,2,0,0,0,0,0
TXN0002753,M0021,382.91,wallet,android,IN-DL,830,746,2,5,115.1,0.1508,2,0,0,0,1,0
TXN0002754,M0371,612.37,card,ios,IN-MH,570,794,1,7,13.4,0.2993,1,1,0,0,0,0
TXN0002755,M0111,102.25,upi,web,IN-KA,597,710,3,9,133.2,0.66,1,0,0,0,0,0
TXN0002756,M0273,63.83,card,web,IN-MH,701,440,1,7,22.9,0.3554,2,0,0,0,0,0
TXN0002757,M0074,79.81,card,api,IN-KA,390,777,2,11,35.1,0.2183,0,0,0,0,1,0
TXN0002758,M0242,548.75,wallet,android,IN-GJ,628,948,1,8,66.8,0.2044,1,0,0,0,0,0
TXN0002759,M0393,580.71,wallet,web,IN-UP,582,1040,0,2,101.5,0.1299,0,0,0,0,0,0
TXN0002760,M0010,252.01,card,web,IN-KA,1464,9,0,7,86.4,0.3719,1,0,0,0,1,0
TXN0002761,M0190,230.44,card,web,IN-DL,493,483,3,9,53.6,0.1837,2,0,0,0,0,0
TXN0002762,M0133,48.15,upi,web,IN-KA,175,584,1,6,77.1,0.2851,0,0,0,0,0,0
TXN0002763,M0319,286.59,card,web,IN-TN,1560,1289,1,7,20.5,0.1754,0,1,0,0,0,0
TXN0002764,M0163,394.92,netbanking,ios,IN-GJ,1624,1212,2,3,47.6,0.1604,4,0,0,0,0,1
TXN0002765,M0120,212.39,card,android,IN-DL,1605,512,1,3,92.3,0.1951,0,0,0,0,0,0
TXN0002766,M0225,220.27,upi,web,IN-UP,330,471,3,10,81.8,0.338,0,0,0,0,0,1
TXN0002767,M0054,64.15,card,android,IN-GJ,743,270,3,5,60.0,0.5035,2,0,0,0,0,0
TXN0002768,M0094,579.06,netbanking,android,IN-UP,523,1011,0,6,60.8,0.1761,3,0,0,0,0,0
TXN0002769,M0029,46.24,card,android,IN-TN,470,244,4,12,66.5,0.1179,0,0,0,0,0,0
TXN0002770,M0218,177.04,card,api,IN-MH,1651,234,3,6,75.3,0.3915,5,0,0,0,0,1
TXN0002771,M0168,284.43,wallet,web,IN-MH,235,819,2,9,55.6,0.3426,3,0,0,0,0,0
TXN0002772,M0377,563.38,wallet,web,IN-GJ,1088,1205,1,7,10.9,0.355,3,1,0,0,1,0
TXN0002773,M0087,516.26,card,ios,IN-WB,1289,385,3,10,37.0,0.388,1,1,0,0,0,1
TXN0002774,M0259,562.37,card,web,IN-UP,123,739,0,4,331.3,0.334,0,0,0,0,0,0
TXN0002775,M0216,133.06,upi,android,IN-MH,1582,1074,1,7,94.6,0.2023,1,0,0,0,0,0
TXN0002776,M0349,1838.83,upi,api,IN-TN,407,1397,1,9,40.9,0.2413,1,0,0,0,0,0
TXN0002777,M0322,534.2,card,ios,IN-WB,740,762,1,5,49.2,0.5192,1,0,0,0,0,0
TXN0002778,M0127,126.49,upi,android,IN-GJ,975,1012,5,10,21.5,0.1615,3,0,0,0,0,0
TXN0002779,M0223,134.91,upi,android,IN-KA,1574,1321,4,7,96.9,0.3389,2,1,0,0,0,1
TXN0002780,M0039,385.05,card,api,IN-WB,1777,888,3,7,41.0,0.3248,1,1,0,0,1,0
TXN0002781,M0099,112.79,card,web,IN-MH,446,1433,4,7,59.1,0.1451,1,0,0,0,0,0
TXN0002782,M0259,50.18,upi,api,IN-DL,735,766,2,8,89.1,0.2052,0,0,0,0,0,0
TXN0002783,M0301,195.49,netbanking,android,IN-GJ,1096,755,1,5,130.0,0.4301,0,0,0,0,0,0
TXN0002784,M0195,18.55,card,android,IN-TN,741,126,2,4,30.7,0.2913,3,0,0,0,1,0
TXN0002785,M0003,257.57,upi,android,IN-MH,146,375,6,10,81.6,0.2827,3,0,0,0,0,0
TXN0002786,M0227,340.67,upi,ios,IN-MH,1404,1155,0,2,13.5,0.3382,2,0,0,0,0,0
TXN0002787,M0190,137.96,netbanking,api,IN-MH,1014,1164,1,6,82.3,0.2743,2,0,0,0,0,0
TXN0002788,M0120,568.46,upi,web,IN-MH,232,1143,5,7,94.6,0.4464,1,0,0,0,0,0
TXN0002789,M0232,422.0,card,ios,IN-KA,1149,1001,2,14,61.0,0.2774,3,0,0,0,0,0
TXN0002790,M0240,64.98,card,ios,IN-UP,1631,1402,2,5,49.6,0.2971,2,0,0,0,1,0
TXN0002791,M0265,188.14,card,ios,IN-WB,1160,585,2,7,42.0,0.2354,1,0,0,0,0,1
TXN0002792,M0046,107.08,card,web,IN-UP,859,995,2,7,29.1,0.3628,0,0,0,0,1,0
TXN0002793,M0232,130.3,wallet,web,IN-GJ,1402,1255,4,6,44.7,0.3421,3,0,0,0,0,1
TXN0002794,M0267,566.38,upi,web,IN-KA,489,1407,0,3,48.2,0.1031,1,0,0,0,1,0
TXN0002795,M0254,336.42,card,api,IN-TN,171,328,6,7,106.9,0.4186,1,0,0,0,0,0
TXN0002796,M0246,87.83,card,web,IN-MH,883,595,3,6,99.9,0.093,1,0,0,0,0,0
TXN0002797,M0055,225.23,card,android,IN-DL,502,854,1,3,53.1,0.1076,0,0,0,0,1,0
TXN0002798,M0287,84.54,upi,ios,IN-WB,883,954,1,4,13.5,0.165,1,0,0,0,0,0
TXN0002799,M0168,110.85,card,web,IN-WB,1247,1131,2,8,48.1,0.2142,2,0,0,0,0,0
TXN0002800,M0257,838.94,upi,web,IN-KA,1524,958,4,7,75.8,0.1849,0,0,0,0,1,0
TXN0002801,M0316,2298.15,upi,android,IN-KA,1066,795,1,7,34.9,0.3875,0,0,0,0,0,0
TXN0002802,M0243,1066.33,netbanking,web,IN-WB,1096,841,1,5,8.6,0.1033,0,0,0,0,0,0
TXN0002803,M0222,237.54,upi,ios,IN-WB,1709,275,6,12,45.8,0.3139,2,0,0,0,0,0
TXN0002804,M0104,216.35,card,android,IN-KA,1635,1044,2,6,94.5,0.3193,1,1,0,0,1,0
TXN0002805,M0073,498.87,upi,web,IN-TN,1411,924,3,12,29.8,0.2383,2,0,0,0,0,0
TXN0002806,M0025,199.23,wallet,web,IN-WB,1636,735,2,8,37.3,0.0964,1,0,0,0,0,0
TXN0002807,M0215,43.25,upi,web,IN-GJ,848,921,6,8,73.1,0.3197,1,0,0,0,0,0
TXN0002808,M0113,1109.76,netbanking,android,IN-GJ,1381,1151,2,6,22.2,0.1172,2,0,0,0,0,0
TXN0002809,M0144,54.88,card,android,IN-GJ,961,481,3,8,9.8,0.2302,0,0,0,0,0,0
TXN0002810,M0238,602.32,card,web,IN-WB,1107,1186,3,16,43.5,0.3177,0,0,0,0,0,0
TXN0002811,M0206,384.81,upi,api,IN-DL,1187,358,1,4,3.6,0.185,0,0,0,0,0,0
TXN0002812,M0212,1156.05,netbanking,android,IN-KA,142,441,2,11,18.1,0.1188,5,0,0,0,0,0
TXN0002813,M0228,426.44,upi,api,IN-UP,19,906,2,9,43.6,0.3406,1,1,0,0,0,1
TXN0002814,M0358,99.99,upi,ios,IN-KA,1715,235,0,4,25.6,0.0866,1,0,0,0,0,0
TXN0002815,M0018,532.88,card,api,IN-TN,656,706,5,13,54.1,0.3657,2,0,0,0,0,0
TXN0002816,M0050,125.16,upi,web,IN-GJ,92,1291,1,9,11.4,0.4408,0,0,0,0,1,0
TXN0002817,M0090,67.73,upi,api,IN-GJ,220,1070,4,15,133.4,0.3891,2,0,0,0,0,0
TXN0002818,M0032,28.83,card,web,IN-UP,71,807,0,8,98.1,0.2447,1,0,0,0,0,0
TXN0002819,M0379,159.06,upi,android,IN-WB,431,802,6,9,100.8,0.3529,2,1,0,0,0,0
TXN0002820,M0085,33.26,card,web,IN-UP,1312,1265,1,3,84.3,0.2552,3,0,0,0,0,0
TXN0002821,M0097,757.12,upi,android,IN-DL,1493,574,2,6,51.4,0.4305,3,0,0,0,0,0
TXN0002822,M0152,37.41,upi,api,IN-MH,113,698,1,4,143.9,0.2292,1,0,0,0,0,0
TXN0002823,M0315,123.09,card,web,IN-TN,987,883,0,2,91.0,0.2503,0,0,0,0,0,0
TXN0002824,M0384,128.46,upi,android,IN-WB,1190,1259,3,4,32.3,0.2753,0,0,0,0,0,0
TXN0002825,M0179,213.72,upi,android,IN-MH,1548,952,2,9,126.5,0.1943,3,0,0,0,0,0
TXN0002826,M0237,75.62,netbanking,web,IN-KA,1629,1274,2,5,51.7,0.2859,4,0,0,0,0,0
TXN0002827,M0048,559.88,wallet,ios,IN-UP,1599,1006,8,14,56.4,0.7734,2,0,0,0,0,1
TXN0002828,M0229,211.89,card,android,IN-UP,1290,735,1,9,138.6,0.2767,3,0,0,0,0,0
TXN0002829,M0287,176.85,upi,web,IN-DL,1450,90,2,5,25.0,0.2427,4,0,0,0,0,0
TXN0002830,M0350,93.94,card,api,IN-MH,1340,143,1,7,108.7,0.0825,1,0,0,0,0,0
TXN0002831,M0047,311.88,upi,web,IN-UP,1371,1098,2,7,116.9,0.3736,2,0,0,0,0,0
TXN0002832,M0258,727.96,wallet,android,IN-KA,1623,1053,2,6,43.2,0.4652,2,0,0,0,0,0
TXN0002833,M0167,2664.92,upi,ios,IN-WB,299,336,4,10,66.4,0.2537,1,0,0,0,1,1
TXN0002834,M0228,70.23,netbanking,android,IN-KA,156,228,4,9,16.4,0.2121,1,0,0,0,0,0
TXN0002835,M0027,157.03,card,android,IN-GJ,485,859,4,5,63.1,0.3037,1,1,0,0,0,0
TXN0002836,M0046,26.73,upi,ios,IN-UP,1712,1430,3,8,26.8,0.3647,1,0,0,0,1,0
TXN0002837,M0383,355.24,wallet,android,IN-KA,1267,232,2,6,7.1,0.2133,2,0,0,0,0,0
TXN0002838,M0308,45.96,upi,android,IN-MH,847,369,1,6,18.0,0.2883,4,0,0,0,0,1
TXN0002839,M0268,237.08,card,ios,IN-DL,542,715,3,9,16.9,0.2337,1,0,0,0,0,0
TXN0002840,M0228,618.83,upi,web,IN-WB,359,716,1,6,36.8,0.2167,0,0,0,0,0,0
TXN0002841,M0221,119.22,netbanking,android,IN-GJ,675,2,3,8,107.3,0.4802,2,0,1,0,0,0
TXN0002842,M0293,70.87,netbanking,api,IN-DL,1712,340,3,11,61.4,0.2472,1,0,0,0,0,0
TXN0002843,M0080,672.54,upi,web,IN-GJ,1685,1087,4,10,78.3,0.3475,0,0,0,0,0,0
TXN0002844,M0098,366.37,card,android,IN-UP,1750,506,4,10,49.5,0.161,0,0,0,0,0,0
TXN0002845,M0113,58.16,upi,ios,IN-TN,1270,826,1,4,23.9,0.2605,1,0,0,0,0,0
TXN0002846,M0028,206.99,upi,web,IN-MH,1055,1017,2,6,29.5,0.2544,0,0,0,0,1,0
TXN0002847,M0149,76.65,card,web,IN-WB,192,518,1,4,92.8,0.1305,1,0,0,0,0,0
TXN0002848,M0283,519.84,upi,web,IN-KA,1067,1068,3,5,51.2,0.2264,3,0,0,0,1,0
TXN0002849,M0370,203.55,upi,android,IN-MH,1298,1392,1,5,87.2,0.0669,0,0,0,0,0,0
TXN0002850,M0171,829.35,card,web,IN-KA,757,838,2,4,51.9,0.1309,1,0,0,0,1,1
TXN0002851,M0286,70.91,card,web,IN-TN,1429,881,1,1,46.9,0.1931,2,1,0,0,0,1
TXN0002852,M0330,225.89,card,web,IN-WB,1062,33,1,9,102.1,0.3958,1,0,0,0,0,0
TXN0002853,M0115,177.81,upi,android,IN-GJ,1644,608,2,9,37.9,0.4044,2,0,0,0,0,1
TXN0002854,M0394,232.21,card,api,IN-UP,193,1466,3,9,55.6,0.2136,2,0,0,0,0,0
TXN0002855,M0197,102.17,upi,api,IN-GJ,1233,550,4,6,57.1,0.2912,1,0,0,0,0,0
TXN0002856,M0242,18.95,upi,web,IN-DL,620,1397,2,10,70.0,0.1099,1,0,0,0,0,0
TXN0002857,M0377,354.97,netbanking,web,IN-UP,173,672,4,10,82.4,0.3224,1,0,0,0,0,0
TXN0002858,M0360,189.91,netbanking,android,IN-MH,549,1063,2,6,77.0,0.2307,1,0,0,0,0,0
TXN0002859,M0317,78.39,card,web,IN-GJ,1377,102,2,12,49.8,0.7466,4,0,0,0,0,0
TXN0002860,M0118,108.98,card,api,IN-GJ,334,1107,4,10,2.1,0.448,2,0,0,0,0,0
TXN0002861,M0087,55.91,card,android,IN-TN,1181,1126,4,12,64.4,0.3589,2,0,0,0,0,0
TXN0002862,M0214,28.07,card,web,IN-UP,363,698,3,10,49.6,0.5288,2,0,0,0,0,0
TXN0002863,M0110,508.61,card,web,IN-GJ,821,1451,3,11,69.2,0.3849,2,0,0,0,0,0
TXN0002864,M0362,318.79,upi,ios,IN-GJ,262,766,4,14,47.1,0.3335,4,0,0,0,0,0
TXN0002865,M0135,46.6,netbanking,ios,IN-GJ,1369,983,1,5,160.9,0.1346,1,0,0,0,0,0
TXN0002866,M0088,2247.75,upi,api,IN-DL,1569,497,2,7,121.5,0.2867,1,0,0,0,0,0
TXN0002867,M0249,58.33,card,android,IN-WB,945,894,2,8,101.8,0.2104,3,0,0,0,0,0
TXN0002868,M0090,367.8,wallet,ios,IN-KA,706,25,3,6,31.7,0.5084,2,0,0,0,0,0
TXN0002869,M0001,180.67,card,ios,IN-MH,1678,1084,6,12,82.1,0.3912,5,0,0,0,1,1
TXN0002870,M0377,50.91,netbanking,android,IN-MH,1703,1388,3,11,132.7,0.5807,1,0,0,0,1,0
TXN0002871,M0355,255.35,card,web,IN-DL,1676,1286,1,6,55.9,0.2124,2,0,0,0,0,0
TXN0002872,M0337,149.68,wallet,web,IN-KA,1409,497,2,2,73.5,0.1895,3,0,0,0,0,0
TXN0002873,M0224,95.2,upi,android,IN-MH,406,1062,3,6,187.1,0.5335,1,0,0,0,0,0
TXN0002874,M0330,673.24,card,api,IN-UP,289,147,0,1,41.1,0.3026,5,0,0,0,0,0
TXN0002875,M0132,335.91,netbanking,ios,IN-WB,793,1361,3,5,17.8,0.3102,1,0,0,0,0,0
TXN0002876,M0362,369.5,card,android,IN-TN,1022,57,2,6,69.6,0.3973,1,0,0,0,1,1
TXN0002877,M0074,145.14,card,ios,IN-GJ,358,465,1,12,45.3,0.1847,1,0,0,0,0,0
TXN0002878,M0001,255.98,upi,api,IN-GJ,262,942,2,8,28.5,0.3442,1,0,0,0,1,0
TXN0002879,M0124,175.23,card,ios,IN-MH,595,368,6,11,136.6,0.2419,1,0,0,0,0,0
TXN0002880,M0070,296.54,netbanking,api,IN-DL,632,1454,3,6,37.0,0.5246,3,0,0,0,0,0
TXN0002881,M0196,68.13,upi,android,IN-TN,402,1334,5,11,56.9,0.3733,3,0,0,0,0,0
TXN0002882,M0170,16.76,upi,android,IN-DL,831,1137,1,11,56.0,0.431,1,1,0,0,1,0
TXN0002883,M0289,698.61,upi,web,IN-TN,921,333,2,6,9.3,0.37,2,0,0,0,0,0
TXN0002884,M0354,177.36,card,ios,IN-UP,175,570,1,10,114.6,0.1976,0,0,0,0,0,0
TXN0002885,M0102,318.84,upi,web,IN-UP,2,905,0,5,19.7,0.1489,0,0,0,1,0,0
TXN0002886,M0279,90.79,card,android,IN-KA,65,904,1,9,22.8,0.44,1,0,0,0,0,0
TXN0002887,M0181,143.91,card,api,IN-DL,1424,542,2,7,13.3,0.407,3,0,0,0,0,0
TXN0002888,M0245,823.26,wallet,android,IN-MH,1451,947,1,4,88.3,0.1286,1,0,0,0,0,0
TXN0002889,M0079,259.0,card,web,IN-DL,286,98,0,10,62.9,0.2313,0,0,0,0,0,0
TXN0002890,M0366,1632.17,upi,ios,IN-UP,1695,971,2,7,104.0,0.1785,2,0,0,0,1,0
TXN0002891,M0033,439.02,card,android,IN-UP,494,797,0,3,35.9,0.3861,2,0,0,0,1,0
TXN0002892,M0223,92.28,upi,ios,IN-KA,1611,349,3,6,51.6,0.4678,1,0,0,0,0,0
TXN0002893,M0077,279.94,upi,web,IN-MH,315,1018,1,8,34.9,0.3301,0,0,0,0,0,0
TXN0002894,M0024,968.03,card,web,IN-GJ,1471,1400,1,5,42.6,0.4526,1,0,0,0,0,0
TXN0002895,M0335,224.35,card,ios,IN-GJ,637,1379,2,4,32.8,0.4536,0,0,0,0,0,1
TXN0002896,M0220,343.22,upi,web,IN-TN,1407,1329,3,9,124.5,0.4999,0,1,0,0,0,0
TXN0002897,M0372,739.32,card,ios,IN-UP,139,1374,0,11,270.0,0.306,1,0,0,0,0,0
TXN0002898,M0323,17.24,upi,web,IN-TN,1030,868,2,12,86.0,0.1986,1,0,0,0,0,0
TXN0002899,M0328,362.94,upi,web,IN-WB,1546,537,4,7,62.6,0.213,2,0,0,0,1,0
TXN0002900,M0004,692.13,upi,android,IN-GJ,229,894,3,10,158.2,0.0934,0,0,0,0,0,0
TXN0002901,M0228,83.55,upi,web,IN-KA,747,78,2,5,363.7,0.3499,2,0,0,0,0,0
TXN0002902,M0052,511.96,card,web,IN-GJ,1605,804,1,7,69.1,0.504,1,0,0,0,0,0
TXN0002903,M0386,179.07,upi,web,IN-UP,1663,395,3,9,21.4,0.3143,0,0,0,0,0,0
TXN0002904,M0014,33.14,upi,ios,IN-KA,900,487,4,12,87.0,0.2891,1,0,0,0,0,0
TXN0002905,M0128,396.86,card,android,IN-MH,85,186,2,7,2.4,0.1653,4,0,0,0,1,0
TXN0002906,M0331,178.29,card,api,IN-GJ,1698,1483,1,5,145.1,0.0777,1,0,0,0,0,0
TXN0002907,M0375,167.1,card,web,IN-DL,311,1107,2,6,42.1,0.3465,2,0,0,0,0,0
TXN0002908,M0322,343.46,upi,android,IN-TN,739,252,3,9,61.3,0.1492,1,0,0,0,0,0
TXN0002909,M0322,69.67,upi,android,IN-TN,1504,1358,4,10,10.5,0.6515,0,0,0,0,0,0
TXN0002910,M0101,389.46,upi,android,IN-DL,198,850,4,14,35.6,0.2949,0,0,0,0,0,0
TXN0002911,M0040,72.29,netbanking,android,IN-KA,835,255,3,7,130.3,0.2734,1,0,0,0,0,0
TXN0002912,M0052,817.17,card,web,IN-WB,1121,791,2,7,80.7,0.2508,1,0,0,0,0,1
TXN0002913,M0129,562.28,wallet,api,IN-GJ,107,616,2,4,73.2,0.2135,2,0,0,0,0,0
TXN0002914,M0008,837.77,netbanking,ios,IN-TN,872,64,6,10,60.7,0.2161,0,0,0,0,0,1
TXN0002915,M0256,286.35,upi,android,IN-MH,84,877,2,10,17.2,0.7377,1,1,0,0,1,0
TXN0002916,M0239,117.83,upi,api,IN-TN,1163,223,4,14,49.8,0.2149,0,0,0,0,0,0
TXN0002917,M0078,87.54,card,web,IN-KA,1610,1350,4,12,54.8,0.2004,1,0,0,0,0,0
TXN0002918,M0341,82.47,card,ios,IN-KA,367,752,3,9,58.8,0.2853,2,0,0,0,1,1
TXN0002919,M0138,151.47,netbanking,api,IN-TN,471,1001,3,8,45.5,0.2441,0,0,0,0,1,0
TXN0002920,M0196,90.62,card,web,IN-WB,233,580,3,12,85.0,0.2871,0,0,0,0,0,0
TXN0002921,M0259,249.09,wallet,api,IN-TN,740,793,5,11,81.5,0.1159,2,0,0,0,0,1
TXN0002922,M0163,80.45,upi,android,IN-WB,7,446,1,14,60.1,0.2363,1,0,0,1,1,0
TXN0002923,M0125,96.62,card,api,IN-WB,1614,334,4,18,171.7,0.4217,2,0,0,0,0,0
TXN0002924,M0009,122.99,wallet,android,IN-MH,172,926,5,10,63.2,0.4769,2,0,0,0,1,0
TXN0002925,M0333,82.83,wallet,android,IN-UP,1202,505,1,9,129.1,0.2473,1,0,0,0,1,0
TXN0002926,M0092,127.84,netbanking,web,IN-DL,577,529,2,5,36.8,0.2259,2,0,0,0,0,0
TXN0002927,M0162,322.72,upi,android,IN-TN,1387,1064,3,11,59.6,0.2585,1,0,0,0,0,0
TXN0002928,M0149,74.37,card,api,IN-WB,93,816,1,9,187.8,0.4047,1,0,0,0,0,1
TXN0002929,M0049,54.01,card,android,IN-UP,849,1240,1,8,19.6,0.3792,0,0,0,0,0,0
TXN0002930,M0091,150.62,card,ios,IN-DL,167,1456,8,14,57.6,0.311,1,1,0,0,0,1
TXN0002931,M0226,57.61,card,api,IN-TN,1251,314,1,5,224.6,0.2907,0,0,0,0,0,1
TXN0002932,M0200,685.1,card,ios,IN-DL,346,1374,1,6,47.3,0.4216,1,1,0,0,1,0
TXN0002933,M0066,89.51,upi,web,IN-GJ,1052,112,3,7,196.0,0.266,1,0,0,0,0,1
TXN0002934,M0202,188.87,card,web,IN-DL,733,1414,4,9,112.4,0.6509,1,0,0,0,1,0
TXN0002935,M0255,283.42,upi,web,IN-GJ,307,1260,3,13,98.6,0.4028,1,0,0,0,0,0
TXN0002936,M0154,50.95,card,web,IN-WB,347,538,0,5,118.4,0.1372,1,0,0,0,0,0
TXN0002937,M0349,77.34,card,web,IN-UP,1031,650,1,4,20.5,0.2737,1,0,0,0,1,0
TXN0002938,M0221,95.87,card,android,IN-KA,388,337,2,6,128.6,0.1963,3,0,0,0,0,0
TXN0002939,M0269,393.64,upi,web,IN-KA,1666,1252,4,6,61.1,0.2002,2,0,0,0,0,0
TXN0002940,M0083,1123.83,upi,web,IN-MH,1374,1236,0,6,33.1,0.3174,3,0,0,0,0,0
TXN0002941,M0297,1151.58,card,ios,IN-WB,622,1173,3,7,53.1,0.2273,1,0,0,0,0,0
TXN0002942,M0321,643.08,card,web,IN-DL,706,1190,1,6,100.6,0.5081,1,0,0,0,1,0
TXN0002943,M0385,52.09,wallet,web,IN-KA,889,1080,4,13,70.9,0.3757,1,0,0,0,0,0
TXN0002944,M0329,74.93,card,android,IN-DL,1444,449,1,9,39.6,0.3022,0,0,0,0,0,0
TXN0002945,M0279,720.84,netbanking,web,IN-TN,749,382,0,6,84.1,0.1446,2,0,0,0,0,0
TXN0002946,M0193,827.58,wallet,web,IN-DL,739,1068,2,6,19.5,0.1916,1,0,0,0,0,0
TXN0002947,M0100,398.88,card,api,IN-WB,1239,107,2,8,54.4,0.2408,2,0,0,0,1,0
TXN0002948,M0342,402.93,upi,ios,IN-UP,462,1179,0,5,263.4,0.358,1,0,0,0,0,0
TXN0002949,M0255,117.2,card,api,IN-MH,1129,1161,1,4,14.8,0.1551,1,0,0,0,0,0
TXN0002950,M0301,1001.34,wallet,web,IN-WB,692,106,4,6,78.9,0.2799,0,0,0,0,0,0
TXN0002951,M0253,86.65,upi,web,IN-UP,859,1276,3,10,100.2,0.4758,1,0,0,0,0,0
TXN0002952,M0057,35.96,wallet,android,IN-WB,1393,731,3,15,66.1,0.6242,5,0,0,0,0,1
TXN0002953,M0091,401.12,upi,ios,IN-MH,86,893,1,8,56.4,0.5254,3,0,0,0,0,0
TXN0002954,M0269,100.5,card,api,IN-MH,1173,705,0,4,13.5,0.1157,1,0,0,0,0,0
TXN0002955,M0151,49.13,upi,web,IN-DL,476,755,1,4,71.6,0.1516,0,0,0,0,0,0
TXN0002956,M0282,433.1,upi,web,IN-TN,17,410,4,15,60.3,0.4018,2,0,0,0,0,1
TXN0002957,M0185,28.92,card,ios,IN-TN,566,894,2,6,15.4,0.3349,2,0,0,0,0,0
TXN0002958,M0045,283.52,upi,android,IN-DL,1402,321,0,7,78.2,0.3389,1,0,0,0,0,1
TXN0002959,M0061,115.16,netbanking,ios,IN-GJ,1318,746,2,10,30.2,0.637,6,0,0,0,1,0
TXN0002960,M0033,892.76,wallet,ios,IN-KA,463,1386,4,11,79.5,0.3608,5,0,0,0,0,1
TXN0002961,M0310,284.36,card,android,IN-MH,713,1164,2,12,112.6,0.1653,1,0,0,0,0,0
TXN0002962,M0290,526.79,netbanking,ios,IN-UP,1566,272,2,12,14.9,0.0873,2,0,0,0,1,1
TXN0002963,M0256,60.86,card,web,IN-WB,681,475,3,6,163.2,0.2849,2,1,0,0,0,1
TXN0002964,M0026,33.08,upi,android,IN-WB,458,374,0,4,9.7,0.2388,0,0,0,0,0,0
TXN0002965,M0353,125.29,wallet,web,IN-UP,803,104,1,6,89.8,0.2647,2,0,0,0,1,0
TXN0002966,M0143,331.85,netbanking,android,IN-MH,1410,1123,3,10,66.6,0.2319,0,0,0,0,0,0
TXN0002967,M0159,193.3,upi,android,IN-GJ,778,254,5,9,58.6,0.4647,0,0,0,0,0,0
TXN0002968,M0157,568.91,upi,ios,IN-GJ,927,1292,3,8,71.7,0.4643,1,0,0,0,0,1
TXN0002969,M0137,310.87,upi,android,IN-TN,1292,1278,2,12,14.0,0.1847,2,0,0,0,0,0
TXN0002970,M0248,63.02,upi,android,IN-UP,1549,380,2,11,25.8,0.2454,1,0,0,0,1,0
TXN0002971,M0208,286.46,card,web,IN-MH,1206,486,2,5,38.8,0.3532,0,0,0,0,0,0
TXN0002972,M0237,213.77,card,ios,IN-WB,731,1281,0,6,9.4,0.1903,3,0,0,0,0,0
TXN0002973,M0124,641.48,wallet,android,IN-TN,1373,669,9,14,31.7,0.1811,1,0,0,0,0,1
TXN0002974,M0289,71.3,card,android,IN-GJ,1403,587,3,10,61.9,0.4224,6,0,0,0,0,1
TXN0002975,M0372,92.73,card,api,IN-GJ,374,1228,5,11,92.6,0.1433,1,0,0,0,0,0
TXN0002976,M0159,267.7,upi,web,IN-TN,1252,1362,1,7,57.1,0.2232,1,0,0,0,1,0
TXN0002977,M0303,740.07,wallet,ios,IN-DL,1334,1106,2,8,107.9,0.2001,2,0,0,0,0,1
